id,hospital_name,sido,sggu,emdong,address,longitude,latitude
3wxa73,더건강의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로38길 12, 4,5층 (역삼동)",127.0375693,37.5074354
jgzlma,더공감성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 도곡로 313, 3층 (역삼동)",127.0501625,37.4956673
5uofwb,더나인(The Nine)피부과의원,서울,강남구,대치동,"서울특별시 강남구 테헤란로64길 14, 108,109호 (대치동, 더 나인 오피스텔)",127.0509843,37.5039858
0hpmnz,더난성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 108, 4층 (역삼동)",127.0256122,37.5045463
1udbfw,더더블유의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 596, 극동빌딩 9층 (논현동)",127.020372,37.5150269
yjxrpj,더도어성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 115, 서림빌딩 3층 (역삼동)",127.029998,37.498981
1epkyr,더라인성형외과의원,서울,강남구,신사동,"서울특별시 강남구 가로수길 65, 4,5,6층 (신사동)",127.0225082,37.5223468
ybovak,더루루의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 114, (논현동, 수일빌딩, 5층일부)",127.0212438,37.51646
hejla0,더리젠성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 843, EGI빌딩 2층,4층 (신사동)",127.0279778,37.5243998
gnzs43,더리즈의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 337, 11층 (역삼동)",127.0484885,37.5047776
c5ba75,더마스터의원,서울,강남구,청담동,"서울특별시 강남구 도산대로55길 29, 3층 (청담동)",127.0405299,37.5254525
uuzpea,더마주피부과의원,서울,강남구,삼성동,"서울특별시 강남구 영동대로 607, (삼성동, 랜드마크빌딩 7층)",127.0594994,37.5145599
l2w37d,더멘토성형외과의원,서울,강남구,논현동,"서울특별시 강남구 학동로 337, H타워 2,3층 (논현동)",127.0399436,37.5170765
4ivsol,더모어피부과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 228, 연승빌딩 3층 (논현동)",127.0321606,37.5204994
mlgses,더미소피부과의원,서울,강남구,신사동,"서울특별시 강남구 언주로 846, 글로벌메디컬빌딩 지하1층 (신사동)",127.0337337,37.5259568
6m033i,더블유성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 616, 신사미타워 11층 (신사동)",127.0198235,37.5168437
fhv1xg,더블유의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로 513, 5층 (삼성동, 삼성동 K타워)",127.0588976,37.5079982
1r11q7,더비단성형외과의원,서울,강남구,신사동,"서울특별시 강남구 선릉로 843, 201호 (신사동)",127.0402271,37.5272188
uww5wf,더비비성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 402, 시계탑빌딩 8층 (역삼동)",127.0278562,37.4988176
cpkjcs,더새로이의원,서울,강남구,논현동,"서울특별시 강남구 언주로 720, 지하2층 (논현동)",127.0358999,37.518071
lqc3c5,더서울피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 838, 5층 일부층 (신사동)",127.0286669,37.5233551
4wsqt2,더성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 868, 구정빌딩 6층 (신사동)",127.028912,37.5260958
6q3xlr,더셀피부과의원,서울,강남구,도곡동,"서울특별시 강남구 도곡로 228, 남양빌딩 2층~6층 (도곡동)",127.043795,37.4930404
fcd6mz,더스완성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로51길 7, 수지빌딩 4층 (역삼동)",127.0467404,37.504596
sgipps,더신사의원,서울,강남구,신사동,"서울특별시 강남구 도산대로11길 11, 2,5,6층 (신사동)",127.0224246,37.5181753
fnkomv,더씨엘의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 436, 3층 (청담동, 상원빌딩)",127.04464,37.5265429
2xcdyk,더연세안과의원,서울,강남구,대치동,"서울특별시 강남구 남부순환로 2912, 우성아파트상가 3층 302,302-1호 (대치동)",127.0561424,37.49071
0x65mu,더원서울안과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 652, 8,9층 (신사동)",127.0190762,37.5196035
fm8zov,더원성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 40, (신사동, 신사동 더원 빌딩 2층일부, 3층)",127.0274897,37.5239487
7ln23y,더웨이성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 107, 비전타워 13층 (역삼동)",127.0287237,37.498664
30ysxp,더이쁨풀의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로93길 6, 4층 (역삼동)",127.0479386,37.5056443
nngh8r,더제이의원,서울,강남구,논현동,"서울특별시 강남구 학동로 337, H타워 7층 (논현동)",127.0399436,37.5170765
iec4d1,더케이플러스성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 14~15층 (신사동)",127.0383812,37.5233586
45bm1e,더클래식의원,서울,강남구,논현동,"서울특별시 강남구 학동로 206, 동화빌딩 5층 (논현동)",127.0315417,37.5139077
nf313f,더타이트성형외과의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 7~8,10~11층 (논현동)",127.0255842,37.5051166
poyipk,더탑재활의학과의원,서울,강남구,개포동,"서울특별시 강남구 논현로 98, 문화빌딩 3층 (개포동)",127.0448081,37.4786142
0qtl3q,더퍼스트내과의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 305호 (역삼동)",127.0491411,37.5034574
4n89qk,더프라이드성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 4층 (신사동)",127.0287459,37.5240509
ns832e,더플랜성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로20길 6, 한스빌딩 2,4층 (신사동)",127.0246207,37.5247021
jx5td4,더플랜업의원,서울,강남구,신사동,"서울특별시 강남구 압구정로20길 6, 한스빌딩 3층 (신사동)",127.0246207,37.5247021
4k1j6f,더플러스성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로13길 9, 3,4층 (신사동)",127.0230599,37.5185663
p8hqma,더피크의원,서울,강남구,청담동,"서울특별시 강남구 도산대로57길 8, 승원빌딩 5층 (청담동)",127.0414545,37.5241405
bsi9nb,더픽스성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 468, 충림빌딩 11층 (역삼동)",127.0251636,37.5041598
74x2ek,더하다성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 108, 11층 (역삼동)",127.0256122,37.5045463
3zezqa,더힐피부과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 652, SINSA SQUARE 1층일부, 3층,7층 (신사동)",127.0190762,37.5196035
cj4t0s,데이뷰의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 494, 1,2,3층 (논현동)",127.0241345,37.5064043
ekkbp2,데카비의원,서울,강남구,논현동,"서울특별시 강남구 언주로 626, 논현로얄팰리스 101호 (논현동)",127.036071,37.5125352
qd6vas,델픽의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 476, urbanhive 2층 (논현동)",127.0248029,37.5049158
ifpwio,도곡리더스피부과의원,서울,강남구,도곡동,"서울특별시 강남구 언주로30길 21, 2층 203호 (도곡동, 아카데미스위트)",127.0520107,37.4889018
xd9css,도곡양재차앤박피부과의원,서울,강남구,도곡동,"서울특별시 강남구 강남대로 248, 목원빌딩 3층 (도곡동)",127.0339328,37.4857219
9toqw9,도곡유스앤영의원,서울,강남구,대치동,"서울특별시 강남구 남부순환로 2911, 청우빌딩 3층 302호 (대치동)",127.0579693,37.4924379
ja2m0w,도브의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 174, 7,8층 (논현동)",127.0276753,37.5191256
10lbt3,동안중심의원,서울,강남구,신사동,"서울특별시 강남구 압구정로48길 26, 지하1층, 지상1,2층 (신사동)",127.0367833,37.5268098
g2qzw3,두드림성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 115, 서림빌딩 2층 (역삼동)",127.029904,37.4990668
c1qkbh,두번째봄여성의원,서울,강남구,신사동,"서울특별시 강남구 압구정로36길 8, 2층 (신사동)",127.0313402,37.527962
b7s9tj,두한성형외과의원,서울,강남구,신사동,"서울특별시 강남구 언주로 869, 5층 (신사동)",127.0333061,37.5282028
1gm25l,드네의원,서울,강남구,신사동,"서울특별시 강남구 논현로175길 58, 2층 (신사동)",127.0241788,37.5244617
en606n,드라마성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 560, 삼익전자빌딩 1층 (논현동)",127.0213352,37.5119213
9rr7s2,드림성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 848, 2층,5층,6층,7층,10층일부 (신사동)",127.0288588,37.5245705
0cv3tl,드림피부과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 152, 302호 (신사동)",127.0260696,37.5255661
cxlvpy,드림헤어라인의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로25길 43, (역삼동)",127.0346418,37.5033622
mb5m9j,드올의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 122, 에메랄드타워 4층 (논현동)",127.0221405,37.516854
98cwn2,디데이성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 134, 페이토빌딩 9층 (논현동)",127.0234091,37.5173572
y8fv2b,디마레의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 116, 은성빌딩 2층 (역삼동)",127.0264135,37.5047528
c2nnuv,디바성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 584, 7층 (논현동, 운산빌딩)",127.0206351,37.5139392
y8n1ut,디바인성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 114, 수일빌딩 4층 (논현동)",127.0212438,37.51646
oxie0r,디비성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 6층 (역삼동)",127.0290056,37.4988358
nujjq9,디아뜨의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 9층 902호 (신사동, 신사미타워)",127.0198235,37.5168437
k6re4q,디알피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 404, 퍼스트빌딩 4층 (청담동)",127.0398603,37.5229272
6qdy4l,디앤에이피부과의원,서울,강남구,신사동,"서울특별시 강남구 언주로 871, 호산병원 A동 5층 (신사동)",127.0333541,37.5285704
mct64z,디에스의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 322, 2~4층 (신사동)",127.0367158,37.5285572
7w2seh,디에이성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 125, 동찬빌딩 B1~2,4~12층 (역삼동)",127.0316927,37.4996098
e2atn2,디에이치페이스업의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 480, 5층 (논현동)",127.0245552,37.5052903
twdl9z,디에이피부과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로51길 27, 2층 일부, 3,4층 (신사동)",127.0377859,37.5249725
s13c9x,디엠성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 158, 진우빌딩 지하1층, 2층,3층 (신사동)",127.0269935,37.5262046
qym52x,디엠피부과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 158, 진우빌딩 4층 (신사동)",127.0269935,37.5262046
g8p6be,디오디피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 423, 1~3층 (청담동)",127.0421852,37.5239531
fflzm7,디오레의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 428, 만이빌딩 9층 (역삼동)",127.026849,37.5008145
64jwte,디유성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 105, 13층 (역삼동)",127.0285428,37.498646
ktsg7f,디의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 445, 롤스로이스 오토스 7층 (청담동)",127.0461066,37.5265381
xzv4u3,디자이너성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 25, 4층 (신사동)",127.0278537,37.5248319
bbxux1,디캐럿의원,서울,강남구,신사동,"서울특별시 강남구 논현로 807, 2,3,4,5층 (신사동)",127.0278519,37.5208293
oxrwk8,디케이서울의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 446, 한웰빌딩 8층 (역삼동)",127.0259642,37.5024003
r2ykcc,디케이의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 121, 4층 (역삼동, 원빌딩)",127.0310754,37.499421
prhvlz,디토셀의원,서울,강남구,역삼동,"서울특별시 강남구 언주로 554, 3층 (역삼동)",127.040179,37.5074749
049enu,디파인피부과의원,서울,강남구,도곡동,"서울특별시 강남구 언주로30길 39, 린스퀘어 4(일부)층 (도곡동)",127.0532227,37.4887614
lqjidk,땡큐성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 446, 한웰빌딩 3,6,7층 (역삼동)",127.0259642,37.5024003
nwi5fl,뚜뚜의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로24길 24, 1~2층 (역삼동)",127.0323596,37.5053241
ul1rsr,라라성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 470, 808타워 7층 (역삼동)",127.0250552,37.5043479
la8s8h,라르떼의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로 401, 8층 1호 (삼성동, 남경빌딩)",127.0491606,37.5049841
mbr5xq,라리성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 831, 네오스 4층 (신사동)",127.027873,37.5225882
t4p501,라리안청담의원,서울,강남구,청담동,"서울특별시 강남구 도산대로59길 9, 카페티 빌딩 2층 (청담동)",127.0419286,37.5244694
nouhtc,라메스피부과의원,서울,강남구,역삼동,"서울특별시 강남구 언주로 563, 401동 118,119,120호 (역삼동)",127.0381514,37.5079319
s1k9ye,라봄성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 신사동 1~2층 (신사동)",127.0287459,37.5240509
9o2m71,라비앙성형외과의원,서울,강남구,신사동,"서울특별시 강남구 선릉로 805, W빌딩 3, 4층 (신사동)",127.038998,37.524135
hssbel,라비체의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 488, 센트럴스퀘어강남 3층 (논현동)",127.0242904,37.50591
rqvslw,라셀라의원,서울,강남구,청담동,"서울특별시 강남구 도산대로57길 6, 지하1층 (청담동)",127.0416311,37.5240694
f90km3,라셀릭의원,서울,강남구,삼성동,"서울특별시 강남구 봉은사로 503, SK네트웍스 6,7층 (삼성동)",127.0538141,37.5135198
tzk3ny,라스트성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 134, 14층 (논현동)",127.0234091,37.5173572
